SKU ID,2023 PTUs,PTU/HR,PTU/shift,# of people on Line,Base  Direct Labor Rate ($/hr),QA Tech,Line Lead,Production FLO,Warehouse FLO,"Supervisors, Trainers, Donor Coordinator, Donor Receivers, FG Leads, Baler MO",Cleaning,Total Flex Cost,Total Unit Cost (Direct + Flex)
430222640,0,30,240,13,16.85,0.63696044,1.584628471,0.640502557,0.685980994,1.42686957,0,4.974942032,15.71
430315735,4743,15,120,14,16.85,1.27392088,3.169256943,4.270017044,1.371961987,2.525356415,0,12.61051327,35.73
430380622,0,36.25,290,13,16.85,0.527139675,1.311416666,0.530071081,0.567708409,1.180857575,0,4.117193406,13
430476426,0,143.375,1147,13,16.85,0.133278558,0.331570038,0.134019715,0.143535692,0.298560329,0,1.040964331,3.29
430266156,0,11.25,90,14,16.85,1.698561174,4.225675924,5.693356058,1.82928265,3.367141886,0,16.81401769,47.64
430273509,0,102.5,820,13,16.85,0.186427446,0.463793699,0.187464163,0.200774925,0.417620362,0,1.456080595,4.6
430453034,0,102.5,820,13,16.85,0.186427446,0.463793699,0.187464163,0.200774925,0.417620362,0,1.456080595,4.6
430456388,0,67.5,540,13,16.85,0.283093529,0.704279321,0.284667803,0.304880442,0.634164253,0,2.211085347,6.98
430236314,0,7.375,59,14,16.85,2.591025519,6.445946324,8.684780428,2.79043116,5.136318131,0,25.64850156,72.68
430347297,0,77.5,620,13,16.85,0.246565332,0.61340457,0.247936473,0.26554103,0.552336608,0,1.925784012,6.08
430350909,0,15,120,14,16.85,1.27392088,3.169256943,4.270017044,1.371961987,2.525356415,0,12.61051327,35.73
429157014,0,93.75,750,8,16.85,0.292152522,0.507081111,0.204960818,0.219513918,0.404057026,0.283268277,1.911033672,4.03
429393901,0,150,1200,10,16.85,0.182595326,0.316925694,0.128100511,0.137196199,0.252535641,0.177042673,1.194396045,2.85
428978736,0,143.375,1147,13,16.85,0.133278558,0.331570038,0.134019715,0.143535692,0.298560329,0,1.040964331,3.29
430347125,0,62.5,500,13,16.85,0.305741011,0.760621666,0.307441227,0.329270877,0.684897394,0,2.387972175,7.54
430350823,1440,348.2142857,2785.714286,13,16.85,0.054876592,0.136521838,0.055181759,0.059099901,0.122930301,0,0.42861039,1.35
430351468,8440,227.5,1820,13,16.85,0.083994783,0.208961996,0.084461876,0.090459032,0.188158625,0,0.656036312,2.07
430398338,0,18.75,150,14,16.85,1.019136704,2.535405554,3.416013635,1.09756959,2.020285132,0,10.08841061,28.59
425528674,0,96.875,775,10,16.85,0.282728247,0.490723656,0.198349179,0.212432824,0.391022929,0.27413059,1.849387424,4.41
430357703,0,250,2000,12,16.85,0.076435253,0.190155417,0.076860307,0.082317719,0.171224348,0,0.596993044,1.79
430351382,0,15,120,14,16.85,1.27392088,3.169256943,4.270017044,1.371961987,2.525356415,0,12.61051327,35.73
430209052,3375,52.5,420,13,16.85,0.363977394,0.905501984,0.366001461,0.391989139,0.81535404,0,2.842824018,8.98
430452991,0,67.5,540,13,16.85,0.283093529,0.704279321,0.284667803,0.304880442,0.634164253,0,2.211085347,6.98
430479178,1623,7,56,11,16.85,3.91275699,6.791264877,9.150036522,2.939918544,5.411478031,3.793771563,31.99922653,70.93
430491605,0,97.5,780,13,16.85,0.195987828,0.487577991,0.19707771,0.211071075,0.439036791,0,1.530751394,4.83
430491648,0,97.5,780,13,16.85,0.195987828,0.487577991,0.19707771,0.211071075,0.439036791,0,1.530751394,4.83
429901344,0,132,1056,10,16.85,0.207494689,0.360142834,0.145568763,0.155904771,0.28697232,0.201184856,1.357268233,3.23
430406680,2750,12.5,100,14,16.85,1.528705056,3.803108331,5.124020452,1.646354385,3.030427698,0,15.13261592,42.88
430517878,0,11.25,90,14,16.85,1.698561174,4.225675924,5.693356058,1.82928265,3.367141886,0,16.81401769,47.64
429846906,0,159.375,1275,9,16.85,0.171854425,0.298283006,0.120565187,0.129125834,0.237680604,0.166628398,1.124137454,2.52
429922457,0,157.5,1260,11,16.85,0.173900311,0.301833995,0.122000487,0.130663046,0.240510135,0.168612069,1.137520043,2.87
430164719,0,45,360,13,16.85,0.424640293,1.056418981,0.427001704,0.457320662,0.95124638,0,3.316628021,10.47
430215373,9199,52.5,420,13,16.85,0.363977394,0.905501984,0.366001461,0.391989139,0.81535404,0,2.842824018,8.98
430222683,0,36.25,290,13,16.85,0.527139675,1.311416666,0.530071081,0.567708409,1.180857575,0,4.117193406,13
430407411,13301,170,1360,10,16.85,0.161113523,0.279640318,0.113029863,0.121055469,0.222825566,0.156214123,1.053878863,2.51
430503602,0,125,1000,13,16.85,0.152870506,0.380310833,0.153720614,0.164635438,0.342448697,0,1.193986088,3.77
430312467,5968,100,800,15,16.85,0.191088132,0.475388541,0.192150767,0.205794298,0.428060871,0,1.49248261,5.21
429847422,0,123.75,990,10,16.85,0.221327668,0.384152357,0.155273347,0.166298423,0.306103808,0.214597179,1.447752782,3.45
430476770,0,15,120,14,16.85,1.27392088,3.169256943,4.270017044,1.371961987,2.525356415,0,12.61051327,35.73
430230638,0,69.625,557,13,16.85,0.274453331,0.682784261,0.275979558,0.295575293,0.61480915,0,2.143601594,6.77
430503731,0,18.75,150,14,16.85,1.019136704,2.535405554,3.416013635,1.09756959,2.020285132,0,10.08841061,28.59
430491734,0,225,1800,11,16.85,0.121730217,0.211283796,0.085400341,0.091464132,0.168357094,0.118028449,0.79626403,2.01
429901430,0,157.5,1260,11,16.85,0.173900311,0.301833995,0.122000487,0.130663046,0.240510135,0.168612069,1.137520043,2.87
430396747,0,15,120,14,16.85,1.27392088,3.169256943,4.270017044,1.371961987,2.525356415,0,12.61051327,35.73
429922500,0,147.5,1180,10,16.85,0.185690162,0.322297316,0.130271706,0.139521558,0.256815907,0.180043396,1.214640046,2.89
430506268,0,150,1200,11,16.85,0.182595326,0.316925694,0.128100511,0.137196199,0.252535641,0.177042673,1.194396045,3.01
427159621,0,16.25,130,14,16.85,1.175926966,2.925467947,3.941554194,1.26642645,2.331098229,0,11.64047379,32.98
430518695,25398,150,1200,10,16.85,0.182595326,0.316925694,0.128100511,0.137196199,0.252535641,0.177042673,1.194396045,2.85
430517921,0,150,1200,10,16.85,0.182595326,0.316925694,0.128100511,0.137196199,0.252535641,0.177042673,1.194396045,2.85
430579411,4160,34.375,275,14,16.85,0.555892748,1.382948484,1.863280164,0.598674322,1.101973708,0,5.502769426,15.59
430507601,42098,150,1200,10,16.85,0.182595326,0.316925694,0.128100511,0.137196199,0.252535641,0.177042673,1.194396045,2.85
430398381,0,15,120,14,16.85,1.27392088,3.169256943,4.270017044,1.371961987,2.525356415,0,12.61051327,35.73
430491777,0,133.875,1071,10,16.85,0.204588601,0.355098817,0.143529985,0.153721231,0.2829531,0.198367141,1.338258874,3.19
426102337,0,10.375,83,14,16.85,1.841813321,4.58205823,6.173518617,1.9835595,3.651117708,0,18.23206738,51.66
430471008,0,225,1800,6,16.85,0.121730217,0.211283796,0.085400341,0.091464132,0.168357094,0.118028449,0.79626403,1.46
430507816,0,159.375,1275,11,16.85,0.171854425,0.298283006,0.120565187,0.129125834,0.237680604,0.166628398,1.124137454,2.83
430572703,208,11.25,90,14,16.85,1.698561174,4.225675924,5.693356058,1.82928265,3.367141886,0,16.81401769,47.64
430572746,0,25,200,14,16.85,0.764352528,1.901554166,2.562010226,0.823177192,1.515213849,0,7.566307961,21.44
430579454,0,11.25,90,14,16.85,1.698561174,4.225675924,5.693356058,1.82928265,3.367141886,0,16.81401769,47.64
426740457,0,21.25,170,13,16.85,0.899238268,2.237122548,0.904238903,0.968443756,1.782604528,0,6.791648003,21.95
430642234,0,225,1800,10,16.85,0.121730217,0.211283796,0.085400341,0.091464132,0.168357094,0.118028449,0.79626403,1.9
430144939,0,200,1600,10,16.85,0.136946495,0.237694271,0.096075383,0.102897149,0.189401731,0.132782005,0.895797034,2.13
430656768,0,180,1440,10,16.85,0.152162772,0.264104745,0.106750426,0.114330166,0.210446368,0.147535561,0.995330037,2.37
428674855,0,200,1600,11,16.85,0.136946495,0.237694271,0.096075383,0.102897149,0.189401731,0.132782005,0.895797034,2.26
428671157,0,227.5,1820,13,16.85,0.083994783,0.208961996,0.084461876,0.090459032,0.188158625,0,0.656036312,2.07
430646233,36,225.125,1801,7,16.85,0.121662627,0.211166481,0.085352923,0.091413347,0.168263615,0.117962914,0.795821907,1.57
430588699,0,18.75,150,14,16.85,1.019136704,2.535405554,3.416013635,1.09756959,2.020285132,0,10.08841061,28.59
430656639,0,150,1200,10,16.85,0.182595326,0.316925694,0.128100511,0.137196199,0.252535641,0.177042673,1.194396045,2.85
430208923,0,253.125,2025,13,16.85,0.075491608,0.187807819,0.075911414,0.081301451,0.169110468,0,0.589622759,1.86
430222597,0,69.625,557,13,16.85,0.274453331,0.682784261,0.275979558,0.295575293,0.61480915,0,2.143601594,6.77
430234293,0,11.25,90,14,16.85,1.698561174,4.225675924,5.693356058,1.82928265,3.367141886,0,16.81401769,47.64
430563200,0,227.5,1820,13,16.85,0.083994783,0.208961996,0.084461876,0.090459032,0.188158625,0,0.656036312,2.07
430613510,0,24.375,195,14,16.85,0.783951311,1.950311965,2.627702796,0.8442843,1.554065486,0,7.760315857,21.99
430656897,0,180,1440,10,16.85,0.152162772,0.264104745,0.106750426,0.114330166,0.210446368,0.147535561,0.995330037,2.37
430144853,0,132,1056,10,16.85,0.207494689,0.360142834,0.145568763,0.155904771,0.28697232,0.201184856,1.357268233,3.23
430145842,0,181.25,1450,8,16.85,0.151113373,0.262283333,0.106014216,0.113541682,0.208995014,0.146518074,0.988465692,2.08
430646147,0,112.5,900,10,16.85,0.243460435,0.422567592,0.170800682,0.182928265,0.336714189,0.236056897,1.59252806,3.79
429366037,0,91.25,730,11,16.85,0.300156701,0.520973744,0.210576183,0.225527998,0.415127082,0.291029051,1.963390759,4.95
430141413,0,106.5789474,852.6315789,10,16.85,0.256986015,0.44604357,0.180289609,0.193090946,0.355420532,0.249171169,1.681001841,4.01
430146229,0,112.5,900,9,16.85,0.243460435,0.422567592,0.170800682,0.182928265,0.336714189,0.236056897,1.59252806,3.57
428740172,0,251.1,2008.8,10,16.85,0.109077256,0.189322398,0.076523603,0.081957108,0.150857611,0.105760259,0.713498235,1.7
429994525,0,110.1315789,881.0526316,10,16.85,0.248696143,0.431655067,0.174473815,0.186862206,0.343955354,0.24113339,1.626775975,3.88
430146143,0,150,1200,11,16.85,0.182595326,0.316925694,0.128100511,0.137196199,0.252535641,0.177042673,1.194396045,3.01
430669711,0,125,1000,13,16.85,0.152870506,0.380310833,0.153720614,0.164635438,0.342448697,0,1.193986088,3.77
429994654,0,150,1200,10,16.85,0.182595326,0.316925694,0.128100511,0.137196199,0.252535641,0.177042673,1.194396045,2.85
429994568,0,157.5,1260,11,16.85,0.173900311,0.301833995,0.122000487,0.130663046,0.240510135,0.168612069,1.137520043,2.87
430148551,0,143.375,1147,13,16.85,0.133278558,0.331570038,0.134019715,0.143535692,0.298560329,0,1.040964331,3.29
429994353,0,110.1315789,881.0526316,10,16.85,0.248696143,0.431655067,0.174473815,0.186862206,0.343955354,0.24113339,1.626775975,3.88
430145971,0,143.375,1147,13,16.85,0.133278558,0.331570038,0.134019715,0.143535692,0.298560329,0,1.040964331,3.29
430437296,0,15,120,14,16.85,1.27392088,3.169256943,4.270017044,1.371961987,2.525356415,0,12.61051327,35.73
430410937,49214,170,1360,11,16.85,0.161113523,0.279640318,0.113029863,0.121055469,0.222825566,0.156214123,1.053878863,2.66
430571929,6000,170,1360,11,16.85,0.161113523,0.279640318,0.113029863,0.121055469,0.222825566,0.156214123,1.053878863,2.66
430650877,0,6.875,55,11,16.85,3.983898026,6.91474242,9.316400822,2.993371608,5.509868541,3.862749228,32.58103065,72.22
430679214,0,143.375,1147,13,16.85,0.133278558,0.331570038,0.134019715,0.143535692,0.298560329,0,1.040964331,3.29
430601986,67874,92,736,7.5,16.85,0.207704491,0.516726675,0.208859529,0.223689454,0.435177944,0,1.592158095,3.61
430602717,32870,92,736,7.5,16.85,0.207704491,0.516726675,0.208859529,0.223689454,0.435177944,0,1.592158095,3.61
429906246,0,12.5,100,14,16.85,1.528705056,3.803108331,5.124020452,1.646354385,3.030427698,0,15.13261592,42.88
430433340,14098,255,2040,11,16.85,0.107409015,0.186426879,0.075353242,0.080703646,0.148550377,0.104142749,0.702585909,1.77
430638579,0,46,368,14,16.85,0.415408983,1.033453351,1.392396862,0.447378909,0.823485787,0,4.112123892,11.65
430503688,0,37.5,300,13,16.85,0.509568352,1.267702777,0.512402045,0.548784795,1.141495656,0,3.979953625,12.57
430146014,0,175,1400,11,16.85,0.15651028,0.271650595,0.109800438,0.117596742,0.216459121,0.151750863,1.023768038,2.58
430141456,0,162,1296,11,16.85,0.169069746,0.293449717,0.118611585,0.127033517,0.233829298,0.163928401,1.105922264,2.79
430146057,0,180.4123711,1443.298969,11,16.85,0.151814971,0.263501077,0.106506425,0.11406884,0.209965348,0.147198337,0.993054997,2.5
430469933,48432,150,1200,10,16.85,0.182595326,0.316925694,0.128100511,0.137196199,0.252535641,0.177042673,1.194396045,2.85
430572875,106271,154.5,1236,10,16.85,0.177277016,0.307694849,0.124369428,0.133200193,0.245180234,0.17188609,1.159607811,2.76
430576960,0,127.5,1020,11,16.85,0.214818031,0.372853758,0.150706484,0.161407293,0.297100755,0.208285498,1.405171818,3.54
430686352,0,250,2000,12,16.85,0.076435253,0.190155417,0.076860307,0.082317719,0.171224348,0,0.596993044,1.79
430696543,0,216.25,1730,13,16.85,0.088364454,0.219832852,0.088855846,0.095164993,0.197947224,0,0.690165369,2.18
430469804,0,150,1200,9,16.85,0.182595326,0.316925694,0.128100511,0.137196199,0.252535641,0.177042673,1.194396045,2.68
430642191,0,53.5,428,13,16.85,0.357174079,0.888576713,0.359160312,0.384662239,0.800113778,0,2.789687121,8.81
427656271,0,18.75,150,13,16.85,1.019136704,2.535405554,1.02480409,1.09756959,2.282991312,0,7.959907251,25.14
430639826,0,135.375,1083,13,16.85,0.141154668,0.351164204,0.141939625,0.152017949,0.316203783,0,1.102480229,3.48
430579282,0,159.375,1275,11,16.85,0.171854425,0.298283006,0.120565187,0.129125834,0.237680604,0.166628398,1.124137454,2.83
430674140,0,4.375,35,13,16.85,6.260411183,10.8660238,14.64005844,4.70386967,8.65836485,6.070034501,51.19876244,124.81
430696328,0,192.5,1540,6,16.85,0.142282072,0.246955086,0.09981858,0.106906129,0.196781019,0.13795533,0.930698217,1.7
429754069,0,18.75,150,14,16.85,1.019136704,2.535405554,3.416013635,1.09756959,2.020285132,0,10.08841061,28.59
430599277,0,46,368,14,16.85,0.415408983,1.033453351,1.392396862,0.447378909,0.823485787,0,4.112123892,11.65
430708669,0,239.0625,1912.5,11,16.85,0.114569616,0.198855338,0.080376791,0.086083889,0.158453736,0.111085599,0.749424969,1.89
430709142,0,193.75,1550,8,16.85,0.141364123,0.245361828,0.099174589,0.106216412,0.195511464,0.137065295,0.924693712,1.95
430469847,0,143.375,1147,13,16.85,0.133278558,0.331570038,0.134019715,0.143535692,0.298560329,0,1.040964331,3.29
430579368,33942,150,1200,10,16.85,0.182595326,0.316925694,0.128100511,0.137196199,0.252535641,0.177042673,1.194396045,2.85
430598890,0,40.625,325,13,16.85,0.470370787,1.170187179,0.472986503,0.50657058,1.053688298,0,3.673803346,11.6
430696500,0,7.5,60,14,16.85,2.547841761,6.338513885,8.540034087,2.743923974,5.050712829,0,25.22102654,71.46
430708626,2244,7.25,58,11,16.85,3.777834335,6.55708333,8.834518021,2.838542043,5.224875341,3.662951854,30.89580492,68.48
430740532,0,143.375,1147,13,16.85,0.133278558,0.331570038,0.134019715,0.143535692,0.298560329,0,1.040964331,3.29
430686051,0,215,1720,6,16.85,0.127392088,0.221110949,0.08937245,0.095718278,0.176187657,0.123518144,0.833299566,1.52
430721182,0,193.75,1550,11,16.85,0.141364123,0.245361828,0.099174589,0.106216412,0.195511464,0.137065295,0.924693712,2.33
430686137,0,11.25,90,14,16.85,1.698561174,4.225675924,5.693356058,1.82928265,3.367141886,0,16.81401769,47.64
430688502,0,11.25,90,14,16.85,1.698561174,4.225675924,5.693356058,1.82928265,3.367141886,0,16.81401769,47.64
430725611,0,11.25,90,14,16.85,1.698561174,4.225675924,5.693356058,1.82928265,3.367141886,0,16.81401769,47.64
430727890,0,16.25,130,14,16.85,1.175926966,2.925467947,3.941554194,1.26642645,2.331098229,0,11.64047379,32.98
430751540,0,153.5,1228,11,16.85,0.178431915,0.309699376,0.125179653,0.134067947,0.2467775,0.173005869,1.167162259,2.94
430751626,0,180.4123711,1443.298969,11,16.85,0.105917422,0.263501077,0.106506425,0.11406884,0.237268026,0,0.827261789,2.34
430765644,0,128.4795,1027.836,11,16.85,0.213180304,0.370011201,0.14955753,0.160176758,0.294835723,0.206697574,1.394459091,3.52
430479221,0,45,360,13,16.85,0.424640293,1.056418981,0.427001704,0.457320662,0.95124638,0,3.316628021,10.47
430686266,0,128,1024,9,16.85,0.213978898,0.371397298,0.150117787,0.160776795,0.295940205,0.207471882,1.399682865,3.14
430725525,0,11.25,90,14,16.85,1.698561174,4.225675924,5.693356058,1.82928265,3.367141886,0,16.81401769,47.64
430716581,0,11.25,90,14,16.85,1.698561174,4.225675924,5.693356058,1.82928265,3.367141886,0,16.81401769,47.64
430759839,0,16.25,130,14,16.85,1.175926966,2.925467947,3.941554194,1.26642645,2.331098229,0,11.64047379,32.98
430163343,0,5.625,45,14,16.85,3.397122348,8.451351847,11.38671212,3.658565299,6.734283772,0,33.62803538,95.29
430751669,0,112.5,900,10,16.85,0.243460435,0.422567592,0.170800682,0.182928265,0.336714189,0.236056897,1.59252806,3.79
430768482,0,25,200,14,16.85,0.764352528,1.901554166,2.562010226,0.823177192,1.515213849,0,7.566307961,21.44
430779791,0,112.5,900,10,16.85,0.243460435,0.422567592,0.170800682,0.182928265,0.336714189,0.236056897,1.59252806,3.79
430724149,0,82.5,660,13,16.85,0.231621978,0.576228535,0.232910021,0.249447634,0.518861662,0,1.80906983,5.71
425565697,0,92,736,7.5,16.85,0.207704491,0.516726675,0.208859529,0.223689454,0.435177944,0,1.592158095,3.61
430725181,0,82.5,660,13,16.85,0.231621978,0.576228535,0.232910021,0.249447634,0.518861662,0,1.80906983,5.71
430782629,0,193.75,1550,15,16.85,0.098626133,0.245361828,0.099174589,0.106216412,0.220934643,0,0.770313605,2.69
430721483,0,32.5,260,14,16.85,0.587963483,1.462733974,1.970777097,0.633213225,1.165549114,0,5.820236893,16.49
430664981,0,7.5,60,10,16.85,3.651906524,6.338513885,8.540034087,2.743923974,5.050712829,3.540853459,29.86594476,62.9
430395500,0,15,120,14,16.85,1.27392088,3.169256943,4.270017044,1.371961987,2.525356415,0,12.61051327,35.73
430700198,0,125,1000,13,16.85,0.152870506,0.380310833,0.153720614,0.164635438,0.342448697,0,1.193986088,3.77
430208063,0,69.625,557,13,16.85,0.274453331,0.682784261,0.275979558,0.295575293,0.61480915,0,2.143601594,6.77
428920858,0,192.5,1540,6,16.85,0.142282072,0.246955086,0.09981858,0.106906129,0.196781019,0.13795533,0.930698217,1.7
430208106,12024,253.125,2025,13,16.85,0.075491608,0.187807819,0.075911414,0.081301451,0.169110468,0,0.589622759,1.86
430644341,0,15,120,14,16.85,1.27392088,3.169256943,4.270017044,1.371961987,2.525356415,0,12.61051327,35.73
430725482,0,52.5,420,13,16.85,0.363977394,0.905501984,0.366001461,0.391989139,0.81535404,0,2.842824018,8.98
430738640,0,253.125,2025,13,16.85,0.075491608,0.187807819,0.075911414,0.081301451,0.169110468,0,0.589622759,1.86
430778716,10512,253.125,2025,13,16.85,0.075491608,0.187807819,0.075911414,0.081301451,0.169110468,0,0.589622759,1.86
430778845,0,52.5,420,13,16.85,0.363977394,0.905501984,0.366001461,0.391989139,0.81535404,0,2.842824018,8.98
430778974,0,52.5,420,13,16.85,0.363977394,0.905501984,0.366001461,0.391989139,0.81535404,0,2.842824018,8.98
430803054,0,227.5,1820,13,16.85,0.083994783,0.208961996,0.084461876,0.090459032,0.188158625,0,0.656036312,2.07
430725568,0,37.25,298,13,16.85,0.512988274,1.276210849,0.515840985,0.552467914,1.149156701,0,4.006664724,12.65
430738597,0,87.5,700,13,16.85,0.218386437,0.54330119,0.219600877,0.235193484,0.489212424,0,1.705694411,5.39
430741865,0,12.5,100,14,16.85,1.528705056,3.803108331,5.124020452,1.646354385,3.030427698,0,15.13261592,42.88
430768396,0,32.5,260,14,16.85,0.587963483,1.462733974,1.970777097,0.633213225,1.165549114,0,5.820236893,16.49
430807612,0,15,120,14,16.85,1.27392088,3.169256943,4.270017044,1.371961987,2.525356415,0,12.61051327,35.73
430807741,0,15,120,14,16.85,1.27392088,3.169256943,4.270017044,1.371961987,2.525356415,0,12.61051327,35.73
430741994,0,86,688,13,16.85,0.222195502,0.552777374,0.223431124,0.239295695,0.497745199,0,1.735444895,5.48
430765687,0,300,2400,6,16.85,0.091297663,0.158462847,0.064050256,0.068598099,0.126267821,0.458502943,0.967179629,1.46
430768310,0,135.375,1083,13,16.85,0.141154668,0.351164204,0.141939625,0.152017949,0.316203783,0,1.102480229,3.48
430778888,0,15,120,14,16.85,1.27392088,3.169256943,4.270017044,1.371961987,2.525356415,0,12.61051327,35.73
430778931,0,15,120,14,16.85,1.27392088,3.169256943,4.270017044,1.371961987,2.525356415,0,12.61051327,35.73
424281287,0,37.5,300,13,16.85,0.509568352,1.267702777,0.512402045,0.548784795,1.141495656,0,3.979953625,12.57
427824616,0,227.5,1820,13,16.85,0.083994783,0.208961996,0.084461876,0.090459032,0.188158625,0,0.656036312,2.07
429604644,0,15,120,14,16.85,1.27392088,3.169256943,4.270017044,1.371961987,2.525356415,0,12.61051327,35.73
430751497,0,348.25,2786,13,16.85,0.054870964,0.136507837,0.0551761,0.05909384,0.122917694,0,0.428566435,1.35
430644384,0,125,1000,13,16.85,0.152870506,0.380310833,0.153720614,0.164635438,0.342448697,0,1.193986088,3.77
430644470,0,69.625,557,13,16.85,0.274453331,0.682784261,0.275979558,0.295575293,0.61480915,0,2.143601594,6.77
430646018,0,62.5,500,13,16.85,0.305741011,0.760621666,0.307441227,0.329270877,0.684897394,0,2.387972175,7.54
430688029,0,4.375,35,13,16.85,6.260411183,10.8660238,14.64005844,4.70386967,8.65836485,6.070034501,51.19876244,124.81
430698349,0,15,120,14,16.85,1.27392088,3.169256943,4.270017044,1.371961987,2.525356415,0,12.61051327,35.73
430748057,0,52.5,420,13,16.85,0.363977394,0.905501984,0.366001461,0.391989139,0.81535404,0,2.842824018,8.98
430759194,0,52.5,420,13,16.85,0.363977394,0.905501984,0.366001461,0.391989139,0.81535404,0,2.842824018,8.98
430806881,0,125,1000,11,16.85,0.219114391,0.380310833,0.153720614,0.164635438,0.30304277,0.212451208,1.433275254,3.61
430814234,0,128.5,1028,11,16.85,0.213146295,0.369952172,0.149533671,0.160151205,0.294788687,0.206664599,1.394236628,3.51
430853966,0,16.25,130,14,16.85,1.175926966,2.925467947,3.941554194,1.26642645,2.331098229,0,11.64047379,32.98
430644298,0,348.25,2786,13,16.85,0.054870964,0.136507837,0.0551761,0.05909384,0.122917694,0,0.428566435,1.35
430740188,0,46,368,14,16.85,0.415408983,1.033453351,1.392396862,0.447378909,0.823485787,0,4.112123892,11.65
430748100,0,52.5,420,13,16.85,0.363977394,0.905501984,0.366001461,0.391989139,0.81535404,0,2.842824018,8.98
430751454,0,45.5,364,13,16.85,0.419973917,1.044809981,0.422309378,0.452295161,0.940793123,0,3.280181559,10.36
430765773,0,15,120,14,16.85,1.27392088,3.169256943,4.270017044,1.371961987,2.525356415,0,12.61051327,35.73
430806795,0,15,120,14,16.85,1.27392088,3.169256943,4.270017044,1.371961987,2.525356415,0,12.61051327,35.73
430830445,0,11.25,90,14,16.85,1.698561174,4.225675924,5.693356058,1.82928265,3.367141886,0,16.81401769,47.64
430756872,0,167.25,1338,8,16.85,0.114252994,0.284238291,0.114888351,0.123045918,0.239380394,0,0.875805947,2.06
430720709,0,167.25,1338,10,16.85,0.114252994,0.284238291,0.114888351,0.123045918,0.239380394,0,0.875805947,2.36
430806752,0,52.5,420,13,16.85,0.363977394,0.905501984,0.366001461,0.391989139,0.81535404,0,2.842824018,8.98
428668104,0,143.375,1147,13,16.85,0.133278558,0.331570038,0.134019715,0.143535692,0.298560329,0,1.040964331,3.29
430644255,0,348.25,2786,13,16.85,0.054870964,0.136507837,0.0551761,0.05909384,0.122917694,0,0.428566435,1.35
430721053,0,167.25,1338,8,16.85,0.114252994,0.284238291,0.114888351,0.123045918,0.239380394,0,0.875805947,2.06
430777039,18982,255,2040,11,16.85,0.107409015,0.186426879,0.075353242,0.080703646,0.148550377,0.104142749,0.702585909,1.77
430868371,0,5,40,14,16.85,3.821762641,9.507770828,12.81005113,4.115885962,7.576069244,0,37.83153981,107.2
430756915,0,120,960,10,16.85,0.228244158,0.396157118,0.160125639,0.171495248,0.315669552,0.221303341,1.492995056,3.56
430956392,0,450,3600,9,16.85,0.042464029,0.105641898,0.04270017,0.045732066,0.095124638,0,0.331662802,0.83
430956349,0,450,3600,9,16.85,0.042464029,0.105641898,0.04270017,0.045732066,0.095124638,0,0.331662802,0.83
430935924,0,6.25,50,11,16.85,4.382287828,7.606216662,10.2480409,3.292708769,6.060855395,4.249024151,35.83913371,79.44
430941170,0,67.5,540,13,16.85,0.283093529,0.704279321,0.284667803,0.304880442,0.634164253,0,2.211085347,6.98
430930592,0,5,40,14,16.85,3.821762641,9.507770828,12.81005113,4.115885962,7.576069244,0,37.83153981,107.2
430927883,0,86,688,13,16.85,0.222195502,0.552777374,0.223431124,0.239295695,0.497745199,0,1.735444895,5.48
430686395,2856,101.25,810,13,16.85,0.188729019,0.469519547,0.189778535,0.203253628,0.422776169,0,1.474056898,4.65
